title,author,category,publish_year,title_id,author_id,cover_url,book_stats,descriptions,reading_stats
20 Fun Facts about Football,Ryan Nagelhout,juvenile_literature,First published in 2015,/works/OL28378772W,/authors/OL7129484A/Ryan_Nagelhout,/images/icons/avatar_book-sm.png,"Publish Date 2015|Publisher  Stevens Publishing LLLP, Gareth|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Reaching the Ocean Floor,Therese M. Shea,juvenile_literature,First published in 2014,/works/OL28379550W,/authors/OL7766032A/Therese_M._Shea,/images/icons/avatar_book-sm.png,"Publish Date 2014|Publisher  Stevens Publishing LLLP, Gareth|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Nuclear Weapons,Alix Wood,juvenile_literature,First published in 2015,/works/OL28378739W,/authors/OL7060049A/Alix_Wood,/images/icons/avatar_book-sm.png,Publish Date 2015|Publisher  Rosen Publishing Group|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Haunted Battlefields,Alix Wood,juvenile_literature,First published in 2016,/works/OL28379195W,/authors/OL7060049A/Alix_Wood,/images/icons/avatar_book-sm.png,"Publish Date 2016|Publisher  Stevens Publishing LLLP, Gareth|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Drawing Cosmic Heroes,William Potter,juvenile_literature,First published in 2017,/works/OL28379407W,/authors/OL2628208A/William_Potter,/images/icons/avatar_book-sm.png,Publish Date 2017|Publisher  Rosen Publishing Group|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Talk Like a Hockey Player,Ryan Nagelhout,juvenile_literature,First published in 2016,/works/OL28379201W,/authors/OL7129484A/Ryan_Nagelhout,/images/icons/avatar_book-sm.png,"Publish Date 2016|Publisher  Stevens Publishing LLLP, Gareth|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
In Search of Whale Sharks,Caitie McAneney,juvenile_literature,First published in 2015,/works/OL28378748W,/authors/OL7571429A/Caitie_McAneney,/images/icons/avatar_book-sm.png,Publish Date 2015|Publisher  Rosen Publishing Group|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Pufferfish,Therese M. Shea,juvenile_literature,First published in 2017,/works/OL28379380W,/authors/OL7766032A/Therese_M._Shea,/images/icons/avatar_book-sm.png,"Publish Date 2017|Publisher  Stevens Publishing LLLP, Gareth|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Fishermen and Fisherwomen,Emma Jones,juvenile_literature,First published in 2015,/works/OL28378752W,/authors/OL58767A/Emma_Jones,/images/icons/avatar_book-sm.png,Publish Date 2015|Publisher  Rosen Publishing Group|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Space Garbage,Ruth Owen,juvenile_literature,First published in 2014,/works/OL28379575W,/authors/OL7488117A/Ruth_Owen,/images/icons/avatar_book-sm.png,Publish Date 2014|Publisher  Rosen Publishing Group|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Make Origami Mammals,Ruth Owen,juvenile_literature,First published in 2017,/works/OL28379405W,/authors/OL7488117A/Ruth_Owen,/images/icons/avatar_book-sm.png,Publish Date 2017|Publisher  Rosen Publishing Group|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Getting the Story Straight,Rosen Publishing Staff,juvenile_literature,First published in 2014,/works/OL28379569W,/authors/OL10525848A/Rosen_Publishing_Staff,/images/icons/avatar_book-sm.png,Publish Date 2014|Publisher  Rosen Publishing Group|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Show and Tell,Nous Vous,juvenile_literature,First published in 2017,/works/OL28304330W,/authors/OL8341612A/Nous_Vous,/images/icons/avatar_book-sm.png,Publish Date 2017|Publisher  Quarto Publishing Group UK|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Wacky Throwing Sports,Alix Wood,juvenile_literature,First published in 2014,/works/OL28370816W,/authors/OL7060049A/Alix_Wood,/images/icons/avatar_book-sm.png,"Publish Date 2014|Publisher  Stevens Publishing LLLP, Gareth|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Latitude and Longitude,Kristen Rajczak,juvenile_literature,First published in 2014,/works/OL28370825W,/authors/OL6860377A/Kristen_Rajczak,/images/icons/avatar_book-sm.png,"Publish Date 2014|Publisher  Stevens Publishing LLLP, Gareth|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Hollywood Style,Sarah Dahl,juvenile_literature,First published in 2013,/works/OL28370471W,/authors/OL10072320A/Sarah_Dahl,/images/icons/avatar_book-sm.png,Publish Date 2013|Publisher  Capstone|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
I Feel Happy,Katie Kawa,juvenile_literature,First published in 2013,/works/OL28370202W,/authors/OL6936609A/Katie_Kawa,/images/icons/avatar_book-sm.png,"Publish Date 2013|Publisher  Stevens Publishing LLLP, Gareth|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Aaron Rodgers,Ryan Nagelhout,juvenile_literature,First published in 2013,/works/OL28370687W,/authors/OL7129484A/Ryan_Nagelhout,/images/icons/avatar_book-sm.png,"Publish Date 2013|Publisher  Stevens Publishing LLLP, Gareth|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
20 Fun Facts about Spiders,Therese M. Shea,juvenile_literature,First published in 2013,/works/OL28371105W,/authors/OL7766032A/Therese_M._Shea,/images/icons/avatar_book-sm.png,"Publish Date 2013|Publisher  Stevens Publishing LLLP, Gareth|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Angler Fish,Ruth Owen,juvenile_literature,First published in 2014,/works/OL28370638W,/authors/OL7488117A/Ruth_Owen,/images/icons/avatar_book-sm.png,Publish Date 2014|Publisher  Rosen Publishing Group|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Skua Seabirds Eat Vomit!,Miriam Coleman,juvenile_literature,First published in 2013,/works/OL28370653W,/authors/OL6512968A/Miriam_Coleman,/images/icons/avatar_book-sm.png,Publish Date 2013|Publisher  Rosen Publishing Group|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Picture This!,Rebecca Rissman,juvenile_literature,First published in 2013,/works/OL28370565W,/authors/OL5147321A/Rebecca_Rissman,/images/icons/avatar_book-sm.png,Publish Date 2013|Publisher  Capstone|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Reading Map Keys,Therese M. Shea,juvenile_literature,First published in 2014,/works/OL28370811W,/authors/OL7766032A/Therese_M._Shea,/images/icons/avatar_book-sm.png,"Publish Date 2014|Publisher  Stevens Publishing LLLP, Gareth|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Whales,Ryan Nagelhout,juvenile_literature,First published in 2013,/works/OL28370198W,/authors/OL7129484A/Ryan_Nagelhout,/images/icons/avatar_book-sm.png,"Publish Date 2013|Publisher  Stevens Publishing LLLP, Gareth|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Cybercitizenship,Jennifer Landau,juvenile_literature,First published in 2013,/works/OL28370630W,/authors/OL7663326A/Jennifer_Landau,/images/icons/avatar_book-sm.png,Publish Date 2013|Publisher  Rosen Publishing Group|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Drones,Greenhaven Press Editors,juvenile_literature,First published in 2014,/works/OL28370273W,/authors/OL10515993A/Greenhaven_Press_Editors,/images/icons/avatar_book-sm.png,Publish Date 2014|Publisher  Greenhaven Publishing LLC|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Superspy Handbook,Ruth Owen,juvenile_literature,First published in 2014,/works/OL28370666W,/authors/OL7488117A/Ruth_Owen,/images/icons/avatar_book-sm.png,Publish Date 2014|Publisher  Rosen Publishing Group|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Ossuaries and Charnel Houses,Greg Roza,juvenile_literature,First published in 2014,/works/OL28370823W,/authors/OL1388072A/Greg_Roza,/images/icons/avatar_book-sm.png,"Publish Date 2014|Publisher  Stevens Publishing LLLP, Gareth|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
I See a Chipmunk,Alex Appleby,juvenile_literature,First published in 2013,/works/OL28370195W,/authors/OL7148539A/Alex_Appleby,/images/icons/avatar_book-sm.png,"Publish Date 2013|Publisher  Stevens Publishing LLLP, Gareth|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Scorpions,Rachel Lynette,juvenile_literature,First published in 2013,/works/OL28370222W,/authors/OL1388682A/Rachel_Lynette,/images/icons/avatar_book-sm.png,Publish Date 2013|Publisher  Rosen Publishing Group|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
My Little School House,Charles Ghigna,juvenile_literature,First published in 2013,/works/OL28370577W,/authors/OL6599780A/Charles_Ghigna,/images/icons/avatar_book-sm.png,Publish Date 2013|Publisher  Capstone|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Wild Life of Lizards,Camilla De la Bédoyère,juvenile_literature,First published in 2014,/works/OL28370947W,/authors/OL1394228A/Camilla_De_la_Bédoyère,/images/icons/avatar_book-sm.png,Publish Date 2014|Publisher  Rosen Publishing Group|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Smart Strategies for Buying a Car,Daniel E. Harmon,juvenile_literature,First published in 2014,/works/OL28370847W,/authors/OL23394A/Daniel_E._Harmon,/images/icons/avatar_book-sm.png,Publish Date 2014|Publisher  Rosen Publishing Group|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Witch Trials,Alix Wood,juvenile_literature,First published in 2013,/works/OL28370672W,/authors/OL7060049A/Alix_Wood,/images/icons/avatar_book-sm.png,"Publish Date 2013|Publisher  Stevens Publishing LLLP, Gareth|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Bowfishing,Jason Porterfield,juvenile_literature,First published in 2013,/works/OL28370629W,/authors/OL1392012A/Jason_Porterfield,/images/icons/avatar_book-sm.png,Publish Date 2013|Publisher  Rosen Publishing Group|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Smokin' Dragsters and Funny Cars,Jim Gigliotti,juvenile_literature,First published in 2013,/works/OL28370703W,/authors/OL1398831A/Jim_Gigliotti,/images/icons/avatar_book-sm.png,"Publish Date 2013|Publisher  Enslow Publishing, LLC|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Trick-Or-Treat Safety,Megan Cooley Peterson,juvenile_literature,First published in 2013,/works/OL28370580W,/authors/OL5015050A/Megan_Cooley_Peterson,/images/icons/avatar_book-sm.png,Publish Date 2013|Publisher  Capstone|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
What Happens in Spring?,Alex Appleby,juvenile_literature,First published in 2013,/works/OL28370686W,/authors/OL7148539A/Alex_Appleby,/images/icons/avatar_book-sm.png,"Publish Date 2013|Publisher  Stevens Publishing LLLP, Gareth|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Fishing the Flats,Kristi Lew,juvenile_literature,First published in 2013,/works/OL28370613W,/authors/OL3557180A/Kristi_Lew,/images/icons/avatar_book-sm.png,Publish Date 2013|Publisher  Rosen Publishing Group|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Wacky Team Sports,Alix Wood,juvenile_literature,First published in 2014,/works/OL28370814W,/authors/OL7060049A/Alix_Wood,/images/icons/avatar_book-sm.png,"Publish Date 2014|Publisher  Stevens Publishing LLLP, Gareth|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
