id,freq,name
nm0386472,1,Emile Hirsch
nm0311476,1,Martina Gedeck
nm0902184,1,Erik von Detten
nm0939626,1,Cynthia Wood
nm0913107,1,Paul Warriner
nm0085400,1,Lewis Black
nm0340806,1,Eddie Gribbon
nm0000719,3,F. Murray Abraham
nm0481618,1,Bert Lahr
nm0002134,1,Paul Henreid
nm0001590,1,Chazz Palminteri
nm0002030,2,George Cukor
nm0365661,1,Joan Harrison
nm2029684,1,Al Coronel
nm0000913,1,Robby Benson
nm0255278,1,James Ellroy
nm0090151,1,Jeffrey Boam
nm0574625,1,James McTeigue
nm0167760,1,Edmund Cobb
nm0350454,1,Maggie Gyllenhaal
nm1017951,1,Ato Essandoh
nm0050187,1,Arun Bali
nm0954076,1,Michal Zebrowski
nm0828941,1,Gerda Stevenson
nm0011490,1,James Adamson
nm0000230,2,Sylvester Stallone
nm0242459,1,Lesley Dunlop
nm0539518,1,Vasiliki Maliaros
nm0952516,1,Sara Zamani
nm0848533,1,Tetsurô Tanba
nm0853238,2,Tate Taylor
nm0143030,1,Antonio Casas
nm0131781,1,Jaime Camil
nm0280245,1,Glenn Fitzgerald
nm1495664,1,Jee-Yun Lee
nm0392529,1,Tim Holt
nm11314495,1,Hun-Kyung Lee
nm0373570,1,John Heffernan
nm0173372,1,Franco Columbu
nm0702798,2,John Qualen
nm0743217,1,Annie Louise Ross
nm0484737,1,Inge Landgut
nm0936404,1,Robert Wise
nm0045839,2,Walter Bacon
nm0480808,1,Sandra Ellis Lafferty
nm3585980,1,Henry Zebrowski
nm0704972,1,Diana Rabito
nm0000778,1,Alfonso Arau
nm12473278,1,Brian Rodger
nm0247611,1,Steve Eastin
nm0600657,1,Philip Moon
nm0319541,1,Jimmie Dale Gilmore
nm0751648,2,Joe Russo
nm0327944,1,Alejandro G. Iñárritu
nm0706567,1,Pablo Rago
nm0124930,1,Gerard Butler
nm2945392,1,Malinda McCollum
nm0573299,1,Kenneth McMillan
nm2827673,1,Dillon Freasier
nm0205626,2,Viola Davis
nm0648777,1,Takehiko Ono
nm0751625,1,Gianni Russo
nm1367681,1,Dal-su Oh
nm1858895,1,Rajgopal Iyer
nm0346270,1,Álvaro Guerrero
nm0588339,1,Frank Miller
nm0148043,1,Ara Celi
nm0606998,1,Wayne Morris
nm0136472,1,Cherrilene Cardinal
nm0743953,1,Kerry Rossall
nm1404145,1,Sam Kennard
nm0582019,1,Hannes Messemer
nm0855417,1,Akira Terao
nm0000194,1,Julianne Moore
nm0263393,1,Judith Evelyn
nm0285579,1,Corkey Ford
nm0667416,1,Rodolphe Pauly
nm0361823,1,Haya Harareet
nm0011366,1,Stanley Adams
nm0077587,1,John Berry
nm0578622,1,George Memmoli
nm0036500,1,Jessie Arnold
nm0636435,1,Akiyuki Nosaka
nm0277204,1,Jonathan Filley
nm0000836,1,Scott Bakula
nm0641197,1,George O'Hanlon
nm0864997,2,Stephen Tobolowsky
nm0571727,1,Kevin McKidd
nm0614926,1,Duane Murray
nm0178259,1,Melville Cooper
nm0215455,2,Ronnie Del Carmen
nm12214776,1,Ri-woo Kim
nm1732080,1,Doua Moua
nm1631599,1,Rita Bennett
nm0287931,1,Lewis R. Foster
nm0000060,1,Gregory Peck
nm6269780,1,Aparshakti Khurana
nm0000611,1,Ariana Richards
nm0587518,1,John Milius
nm0767847,1,John Savoca
nm0859921,1,Brian Thompson
nm0851302,1,Tsutomu Tatsumi
nm4078775,1,Paul Tinto
nm0350337,1,Kit Gwin
nm0535861,2,Patrick Magee
nm2855622,1,Taylor Geare
nm0839486,1,Ethan Suplee
nm0424516,1,Arch Johnson
nm0021875,1,Laura Almela
nm0712416,1,Louis Ravet
nm0572897,1,John McLiam
nm1941029,1,Seo-kyeong Jeong
nm0188949,1,Alison Crosbie
nm0781915,1,Paolo Seganti
nm0814533,1,Papillon Soo
nm0142875,1,Roger Casamajor
nm0416932,1,Sondra James
nm0920543,2,Irvine Welsh
nm4299072,1,Sarina Farhadi
nm0073765,1,Greg Berg
nm0117131,1,Jimmy Bryant
nm0001450,1,Angela Lansbury
nm0806002,1,Paul Sloan
nm0321294,1,Aldo Giuffrè
nm1482048,1,Javier Fernández-Peña
nm5481013,1,Kaito Ishikawa
nm0436164,1,Laeta Kalogridis
nm0044469,1,Jô Azumi
nm0036319,1,Nelly Arno
nm0000267,1,Julie Andrews
nm0117188,1,Michael Bryant
nm0779549,1,Martha Scott
nm0848470,1,Paul Tamarin
nm0472816,1,Jack Kruschen
nm0380282,2,Michael Herr
nm0001598,1,Robert Patrick
nm0347842,1,Leo Gullotta
nm0675490,1,Nehemiah Persoff
nm0355278,1,Albert Hall
nm0849638,1,Gordon Tanner
nm2573928,1,Kana Hanazawa
nm0001243,1,William Friedkin
nm0920148,1,Claudia Wells
nm0751174,1,Harold Russell
nm0001016,1,David Carradine
nm0206742,1,Charles Dayton
nm0949167,1,Yoo Ji-Tae
nm0587256,1,Vera Miles
nm0815649,1,Michael Sottile
nm0642522,1,Ed O'Ross
nm0000338,6,Francis Ford Coppola
nm0047450,1,Raymond Bailey
nm1273099,1,Erik Sommers
nm0824365,1,Trevor Steedman
nm0001221,1,Louise Fletcher
nm0000125,1,Sean Connery
nm0000450,2,Philip Seymour Hoffman
nm0571964,1,Ray McKinnon
nm0696093,1,Darrin Prescott
nm0799777,2,J.K. Simmons
nm0476989,1,Jytte Kvinesdal
nm1254515,1,Marcelo Frasca
nm0000304,1,Linda Blair
nm0815495,1,Arturo Soto Rangel
nm0835140,1,Claude Stroud
nm0026049,2,Rudolph Anders
nm1064352,1,Tracy Reed
nm0462030,1,Masaki Kobayashi
nm1514468,1,Nicolai Dahl Hamilton
nm1168510,1,Diana Wynne Jones
nm0000017,2,Marlene Dietrich
nm0918326,1,Hans Weingartner
nm5596593,1,Jaeden Bettencourt
nm0383091,2,Bokuzen Hidari
nm0443811,1,Marie Kean
nm0629272,1,Andrew Niccol
nm0896149,1,Renee Victor
nm0281359,2,Flea
nm0110667,1,Don Brockett
nm0203935,1,Rita Davies
nm1096480,1,Michael Elsworth
nm5244012,1,Cameron Zeigler
nm0642056,1,Robert O'Neil
nm0251014,1,Toshio Egi
nm0489837,1,Louise Lasser
nm0232592,1,Mike Donlin
nm0170225,1,Nicholas Colasanto
nm0281349,1,Lori Anne Flax
nm0000120,2,Jim Carrey
nm0016141,1,Carlos Alazraqui
nm0188871,1,Mackenzie Crook
nm5681967,1,Florence Lee
nm0585906,1,John Mighton
nm0757854,1,Theresa Saldana
nm2588606,1,Steve McQueen
nm2129662,1,Cristin Milioti
nm0058778,1,Benny Bartlett
nm5939164,1,Zazie Beetz
nm0413271,1,Anne Jackson
nm0146681,1,Cathy Cavadini
nm0252244,1,Anders Ek
nm0745247,2,Rodney Rothman
nm0092129,1,Roman Bohnen
nm0000641,1,Gary Sinise
nm0004051,1,Brian Cox
nm1041781,1,Greg Trzaskoma
nm3215397,2,Daniel Scheinert
nm0000859,1,Lionel Barrymore
nm1707797,1,Lucius Wyatt Cherokee
nm0045735,1,Georgia Backus
nm0000688,1,Sela Ward
nm10201627,1,Alaa Chouchnieh
nm0000668,1,Emma Thompson
nm0559890,1,Ulrich Matthes
nm0912478,3,H.B. Warner
nm0000438,2,Ed Harris
nm0836380,1,Ola Sturik
nm0000783,1,Dario Argento
nm2331222,1,David Lloyd
nm10860732,1,Yi-Seo Jung
nm0202602,1,Havis Davenport
nm0125793,1,Bo Byers
nm0862937,1,Lawrence Tierney
nm4297610,1,Kimia Hosseini
nm0334318,1,Stephen Graham
nm0941316,1,Jaimz Woolvett
nm2872133,1,Joseph Mussey
nm0868125,1,Angelica Page
nm0877185,3,Joe Turkel
nm0187724,1,Wendy Crewson
nm0340580,1,Harry Grey
nm0056391,1,Gil Baroni
nm0339428,1,Dabbs Greer
nm0808633,1,Jason Bose Smith
nm1569276,2,Chadwick Boseman
nm1224082,1,Boman Irani
nm0770039,1,Heidi Schanz
nm0000178,1,Diane Lane
nm5664956,1,Hailey Hermida
nm0001549,1,Rita Moreno
nm0825624,1,Sammy Stein
nm0939931,1,Peggy Wood
nm0082843,1,John Bindon
nm0330687,2,Joseph Gordon-Levitt
nm0470981,2,Thomas Kretschmann
nm0064725,1,Robert Beauvais
nm0881540,1,Kumeko Urabe
nm0603916,1,Darío Moreno
nm0721593,1,Anthony Reynolds
nm0768614,1,Leonardo Sbaraglia
nm2655195,1,Chip Love
nm0942863,1,Teresa Wright
nm0220635,2,Debi Derryberry
nm0881891,1,Gonzalo Uriarte
nm0797150,2,Casey Siemaszko
nm0704511,1,Beulah Quo
nm0540441,2,Jena Malone
nm0608012,1,Joe Morton
nm0258525,1,Philip G. Epstein
nm0126250,1,Michael Byrne
nm0219666,1,Reginald Denny
nm0001515,1,Joseph Mazzello
nm0475991,1,Kurti
nm1258797,1,Sarah Waters
nm0045681,1,Susan Backlinie
nm0710858,1,Larry Rapp
nm0790410,1,Michael Sheard
nm0583093,1,Emile Meyer
nm0713469,1,Julia Rayner
nm1071252,1,Alexander Gould
nm0847223,2,Isao Takahata
nm0348515,1,Damon Gupton
nm0000323,6,Michael Caine
nm0109300,1,John Briley
nm0552483,1,Jean Martin
nm1218281,1,Jon Watts
nm0422115,1,Bilge Jeschim
nm1410815,2,Asghar Farhadi
nm6210354,1,Vladimir Sergiyakov
nm0281107,1,Tommy Flanagan
nm0000442,2,Rutger Hauer
nm0854295,1,Ione M. Telech
nm0308882,1,Lorraine Gary
nm0762294,1,Billy Sands
nm0104964,1,Martin Brandt
nm1213504,1,Philip McGrade
nm0076751,1,Joachim Bernhard
nm2215717,1,Thayne Jasperson
nm0069934,1,Mohamed Ben Kassen
nm1297015,1,Emma Stone
nm0113000,1,Alonzo Brown
nm0534398,1,Bruce MacVittie
nm0027402,1,Sam Anderson
nm0143150,1,Salvatore Cascio
nm4723367,1,Hamid Dadju
nm0089162,1,Frederick Vroom
nm0372942,1,Ben Hecht
nm0914223,1,Myk Watford
nm0534259,1,Murdock MacQuarrie
nm0000115,1,Nicolas Cage
nm1005688,1,Jeffrey Zubernis
nm0000662,1,Kiefer Sutherland
nm0520488,1,Phil Lord
nm6328031,1,Shreyas Jain
nm0619870,1,Mohammad Amir Naji
nm0361458,1,Maud Hansson
nm0669254,1,Daniel Zacapa
nm3596017,1,Alejandro Abelenda
nm0516093,1,Norman Lloyd
nm3543826,1,Kathryn Stockett
nm0656929,1,Josh Pais
nm0378612,1,Percy Herbert
nm5058839,1,Gillian Flynn
nm0590055,1,John Mills
nm0766005,1,Will Sasso
nm0819320,1,Suanne Spoke
nm0546797,2,Mark Margolis
nm0773354,1,Nastassja Schmiedt
nm0000705,1,Robin Wright
nm0153738,1,Daveigh Chase
nm0123785,1,Ben Burtt
nm0127680,1,Christina Cabot
nm0454087,3,Isao Kimura
nm0621586,1,Sylvia Nasar
nm0000457,4,John Hurt
nm2971390,1,Girish Kulkarni
nm0036649,1,Thomas Arnold
nm0608601,1,Mark Moses
nm0324658,1,Walton Goggins
nm0935345,1,Kitty Winn
nm0129538,1,Paul Calderon
nm0622412,1,Mari Natsuki
nm0181288,2,Joe Cortese
nm3369388,1,Michael James Allen
nm0274684,1,Martin Ferrero
nm0475165,1,Jun Kunimura
nm0744436,2,Leonard Rossiter
nm0241121,1,Jean Dujardin
nm0000229,7,Steven Spielberg
nm3816117,1,Samad Farhang
nm0696468,1,Lorenzo Robledo
nm0001295,1,Graham Greene
nm0158626,1,John Cho
nm0412615,1,Shima Iwashita
nm0702841,1,Ke Huy Quan
nm0040012,1,Ali Astin
nm0001744,2,Tom Sizemore
nm0000136,2,Johnny Depp
nm0611889,1,Chris Mulkey
nm1082477,1,Omar Sy
nm0381035,1,Whit Hertford
nm0860385,1,Kevin Thompson
nm0789338,1,Nomi Sharron
nm0743159,1,Tom Rosqui
nm0495495,1,Madeleine Lebeau
nm0001801,1,Robert Towne
nm0075359,1,Xander Berkeley
nm0116515,1,Nando Bruno
nm6433151,1,Kendall Joy Hall
nm1212722,3,Benedict Cumberbatch
nm2496074,1,Jüri Lumiste
nm0296045,1,Ken Fritz
nm0175420,1,Jo Connor
nm0290117,1,Clive Francis
nm0719678,1,Callum Keith Rennie
nm0000006,1,Ingrid Bergman
nm0427964,1,Doug Jones
nm0385701,1,Patrick Hines
nm0086627,1,Larry J. Blake
nm0001715,1,George C. Scott
nm0000912,1,Jack Benny
nm2394794,2,Karen Gillan
nm1525639,1,Joséphine de Meaux
nm0603682,3,André Morell
nm0039483,1,Harry Asklund
nm0004266,2,Anne Hathaway
nm1312191,1,Shirô Saitô
nm0563417,1,Mike Mazurki
nm0001961,1,Ray Bolger
nm0434444,1,Hakeem Kae-Kazim
nm0326809,1,Minna Gombell
nm0416378,1,Clifton James
nm0001998,1,Cyd Charisse
nm0888937,1,Titos Vandis
nm0198132,1,Ricardo Dalmacci
nm0544064,1,Joe Mantell
nm0198078,1,Gilbert Dalleu
nm0065489,1,Konrad Becker
nm0528685,1,George Lynn
nm0000704,4,Elijah Wood
nm3663196,1,Ariana DeBose
nm0000547,2,Alfred Molina
nm0198526,1,Jacqueline Dalya
nm0004743,1,Gil Bellows
nm0608373,1,Maurice Moscovitch
nm0367176,1,Joshua Harto
nm0439785,1,Victoria Karnafel
nm0051808,1,Bibhutibhushan Bandyopadhyay
nm1800766,1,Lerato Mokgotho
nm5422703,1,Tamizh
nm0428923,1,Nathan Jones
nm0334076,1,Herschel Graham
nm0236519,1,Brian Doyle-Murray
nm4858403,1,Nobunaga Shimazaki
nm0001366,1,Leslie Howard
nm1010931,1,Monique Gabriela Curnen
nm0280900,1,Pat Flaherty
nm0000361,1,Brian De Palma
nm1256532,2,Jon Bernthal
nm0512502,1,Jörgen Lindström
nm12014594,1,Chae-soo Jang
nm0032216,1,Peter Appel
nm0504803,1,Al Lettieri
nm0477981,1,Diana Körner
nm0396558,1,Nicholas Hoult
nm0000027,5,Alec Guinness
nm0000576,2,Sean Penn
nm0237543,1,Hal Dresner
nm1372205,1,Tôru Takeuchi
nm0101603,1,Lombardo Boyar
nm0194201,1,John Cygan
nm11227848,1,Benjamin Adams
nm0333746,1,Robert Graf
nm0109175,2,Richard Bright
nm0215916,2,Barry Del Sherman
nm0218540,1,Carolyn DeMirjian
nm0001806,1,John Turturro
nm0795344,1,John Shrapnel
nm0224007,1,John DiMaggio
nm8174176,1,Roman Zeller
nm0249009,1,Steve Edelman
nm0005171,1,Angus Macfadyen
nm0682063,1,Jim Piddock
nm0003697,2,Florian Henckel von Donnersmarck
nm0344963,1,Herbert Grönemeyer
nm0000885,2,Ned Beatty
nm0005162,1,Robert Loggia
nm1275727,1,Calum Gittins
nm0001732,1,Cybill Shepherd
nm0643805,1,Uwe Ochsenknecht
nm2872058,1,Matthew Braden Stringer
nm0760151,1,Angus Sampson
nm0519281,1,Terence Longdon
nm0191858,1,Brian Cummings
nm0021081,1,Sue Allen
nm0337020,1,Jason Gray-Stanford
nm0031679,1,Cas Anvar
nm0117269,1,Paul Bryar
nm0253020,1,Dana Elcar
nm0148437,1,Vincenzo Cerami
nm2439111,1,Dreama Walker
nm0276074,1,Emma Field-Rayner
nm1646563,1,Sung-bo Shim
nm0803944,1,Lucy Skeaping
nm4336119,1,Nate Lang
nm0603446,1,Yolande Moreau
nm0001620,1,Slim Pickens
nm0335389,1,Erica Grant
nm0189726,1,Ed Crowley
nm0327273,2,Michel Gondry
nm2011893,1,Les Ballets Africains
nm0250218,1,Michael Edwards
nm0232375,1,Manuel Dondé
nm0021025,1,Sam Allen
nm0005042,1,Jason Isaacs
nm0001533,1,Meat Loaf
nm0000501,1,Ray Liotta
nm0015611,1,Ryûnosuke Akutagawa
nm0914246,1,Pierre Watkin
nm0353228,1,Jennifer Hagan
nm0439466,1,Olga Karlatos
nm0001538,1,Jonny Lee Miller
nm0000217,9,Martin Scorsese
nm0000353,4,Willem Dafoe
nm0231605,1,Fritz Dominique
nm0019142,1,Claudio Alfonsi
nm0619938,4,Tatsuya Nakadai
nm0585460,1,Frank Middlemass
nm0878354,1,Lurene Tuttle
nm0010185,1,Enrique Acosta
nm2874992,1,Rahul Kumar
nm0001452,1,Charles Laughton
nm5490799,1,Milo Gibson
nm0174581,1,Gino Conforti
nm1102177,1,Stéphane Roux
nm0813217,1,Solo
nm0428122,1,Gene Jones
nm0001602,2,Guy Pearce
nm0268306,1,Paul Farrell
nm3222518,1,Sachet Engineer
nm0005023,1,Djimon Hounsou
nm0835698,1,Gilchrist Stuart
nm0475823,1,Harry Kurnitz
nm0028963,1,Branko Andric
nm0002139,1,Judd Hirsch
nm0092267,1,Pierre Boileau
nm0002077,2,Dexter Fletcher
nm0630124,1,Ada Nicodemou
nm3513533,1,Stephanie Hsu
nm0287825,1,Gloria Foster
nm0000638,1,William Shatner
nm0331110,1,Pat Gorman
nm0674052,1,Ron Perkins
nm0643000,1,Simon Oakland
nm0084042,1,Ed Bishop
nm1600802,1,Julieta Zylberberg
nm1249471,1,Michel Gomes
nm0449197,1,Samia Kerbash
nm0182662,1,Ritchie Coster
nm6979973,1,Kiyoshi Yanagawa
nm0000448,2,Lance Henriksen
nm0606368,1,Aubrey Morris
nm0000336,2,James Coburn
nm0147049,1,Marc Cavell
nm0000560,2,Nick Nolte
nm0852438,1,Gwen Taylor
nm0406157,1,Hümeyra
nm0116465,1,Dylan Bruno
nm0051618,1,Benjie Bancroft
nm0416551,1,Hawthorne James
nm0045937,1,Michael Badalucco
nm0001012,1,Claudia Cardinale
nm0005377,2,Sam Rockwell
nm0361697,1,Setsuko Hara
nm2946106,1,Jim Gallien
nm0411770,2,Yûnosuke Itô
nm0793618,1,Masahiko Shimazu
nm0582418,2,Laurie Metcalf
nm0300824,1,Kevin Gage
nm0043923,1,Jean Aymé
nm6210355,1,Yanis Yakobsons
nm0037161,1,Harry Arras
nm0357696,1,Leslie Hamilton Gearren
nm0151452,2,Raymond Chandler
nm0103249,1,Harry C. Bradley
nm1977856,1,Chin Han
nm0731927,1,Kimmy Robertson
nm0502959,1,Al Leong
nm0504832,1,Tracy Letts
nm0017674,1,Fred Aldrich
nm0352778,1,Bill Hader
nm0634300,5,Jonathan Nolan
nm0024693,1,Don Ames
nm1554735,1,Charly Hübner
nm0282027,1,Jack Fletcher
nm0913558,1,Machiko Washio
nm0297869,3,Kamatari Fujiwara
nm5121393,1,Andy Apollo
nm0217865,1,Joseph Delteil
nm1274545,1,Reynaldo Gallegos
nm0224634,2,I.A.L. Diamond
nm0502458,1,Carlos Leon
nm1035024,1,T.S. Alexander
nm0005222,3,Sam Mendes
nm2933542,2,Boyd Holbrook
nm0839915,1,Steve Susskind
nm1208167,1,Diane Kruger
nm3160078,1,Eduardo Sacheri
nm0000399,3,David Fincher
nm3637500,1,Claire Geare
nm0065373,1,Charles Becker
nm0167241,2,Henri-Georges Clouzot
nm0000111,1,Matthew Broderick
nm0000164,3,Anthony Hopkins
nm0532290,1,Jack MacGowran
nm0001410,3,Lawrence Kasdan
nm0494504,1,Anne Le Ny
nm0488953,2,Brie Larson
nm0003433,2,Carl Theodor Dreyer
nm0118164,1,Lothar G. Buchheim
nm0762557,1,Erskine Sanford
nm0353673,1,Paul Haggis
nm0793674,2,Masao Shimizu
nm1426333,1,Buzz Visconti
nm0001181,1,Jack Elam
nm4226710,1,Jae-Duk Han
nm0108683,1,Derrick Bridgeman
nm7616095,1,Ji-so Jung
nm0761498,3,Chris Sanders
nm0395600,1,Helen Horton
nm1147661,1,Marie Ardell
nm0005134,1,Jason Lee
nm0484736,1,Inga Landgré
nm0766499,1,Sakichi Sato
nm0935297,1,Robert Winley
nm0838655,1,Lisa Summerour
nm0400635,1,Hamish Hughes
nm0397102,1,Alan Howard
nm0000209,1,Tim Robbins
nm2121541,1,Evanna Lynch
nm8621199,1,Kyu-jung Lee
nm0909638,3,Fran Walsh
nm0542534,1,Herman J. Mankiewicz
nm1209966,1,Oscar Isaac
nm0694656,1,David Powledge
nm11722727,1,Kumaravel
nm0120309,1,Rodger Bumpass
nm0000128,3,Russell Crowe
nm0319739,1,Clarence Gilyard Jr.
nm0000673,1,Marisa Tomei
nm0350823,1,Jérôme Géronimi
nm3890871,1,John-Henry Butterworth
nm3254274,1,Manny Jacinto
nm0428216,1,Henry Jones
nm0576987,1,Fernando Meirelles
nm0940971,1,Morgan Woodward
nm0094135,2,Beulah Bondi
nm0588279,1,Dutch Miller
nm1408543,1,David Gyasi
nm11319562,1,Hampig Abraham
nm0017377,1,Rutanya Alda
nm0730168,1,Sam Robards
nm0426047,1,Reggie Johnson
nm3154303,1,Timothée Chalamet
nm0225191,1,George DiCenzo
nm1055187,1,Vivien Cardone
nm0502007,1,Angus Lennie
nm0044489,1,Candice Azzara
nm0732220,1,Michel Robin
nm1697773,1,Jon Key
nm0560593,1,Carl J. Matusovich
nm0459030,1,Rudolf Klein-Rogge
nm0309945,1,Maxim Gaudette
nm0668914,1,Donn Pearce
nm0702270,1,Marco Pérez
nm0280961,1,Georges Flamant
nm0753480,1,Daisuke Ryû
nm0715346,1,Carol Reed
nm3880181,1,Abbey Lee
nm0001589,2,Michael Palin
nm0000260,2,Joan Allen
nm0106423,1,George P. Breakston
nm0476040,1,Marcia Jean Kurtz
nm0017021,1,John Albright
nm0382263,1,Barton Heyman
nm1478007,1,Curtiss Cook
nm0000124,3,Jennifer Connelly
nm0619651,1,Ajay Naidu
nm0103797,1,Alice Braga
nm0152839,1,Tara Strong
nm1910255,1,Dylan Minnette
nm0000032,1,Charlton Heston
nm0075551,1,André Berley
nm0908753,1,Lew Wallace
nm3360706,1,Aaron Guzikowski
nm0173125,1,Miriam Colon
nm0222467,1,Nibhanani Devi
nm0921881,1,Gene Wesson
nm6946829,1,Shigeru Wakita
nm0004829,1,Spencer Treat Clark
nm1126978,2,Yô Ôizumi
nm0000994,1,Raymond Burr
nm0204639,1,George Davis
nm0812550,1,Alex Sol
nm0001523,1,Natascha McElhone
nm3053127,1,Troy Doherty
nm0004874,1,Vin Diesel
nm0424956,1,Diane Johnson
nm2814595,1,Robbie Sublett
nm0436639,1,Tsunehiko Kamijô
nm0001703,1,Maximilian Schell
nm0004744,1,Lawrence Bender
nm0523932,2,Ernst Lubitsch
nm1296981,1,Young-hwa Seo
nm5580208,1,Shirô Tamaki
nm0357864,1,Gay Hamilton
nm0000299,2,Michael Biehn
nm0899920,1,Leon Vitali
nm0520660,1,Viktors Lorencs
nm0384154,1,Craig Hill
nm0868219,2,Guillermo del Toro
nm0945253,1,Minosuke Yamada
nm0454120,1,Takuya Kimura
nm0071422,1,Benkt-Åke Benktsson
nm0507852,1,Vicki Lewis
nm0706937,1,Douglas Rain
nm0722279,1,Julian Rhind-Tutt
nm0725338,1,Ralf Richter
nm0929489,3,Tom Wilkinson
nm0580351,1,Stephen Merchant
nm0642378,1,James O'Rear
nm0000860,1,Paul Bartel
nm0005212,3,Ian McKellen
nm0191442,2,Brett Cullen
nm0830588,1,Elena Wohl
nm0939731,1,Greg Wood
nm0856012,1,John Terry
nm2492243,1,Kofi Siriboe
nm0490147,1,Nick Lathouris
nm0608311,1,Gastone Moschin
nm0443480,1,Beau Kayser
nm0353405,1,Jean Hagen
nm0114436,1,Phil Brown
nm0001707,1,Paul Schrader
nm0472756,1,Mara Krupp
nm3916460,1,Okieriete Onaodowan
nm0476334,1,Fikret Kuskan
nm0007154,1,Stephen Marcus
nm2460943,1,Brian Sacca
nm0000849,1,Javier Bardem
nm0001768,1,Rod Steiger
nm0157312,1,Fernando Chien
nm0562920,1,Virginia Mayo
nm0912001,1,Jack Warden
nm3588006,1,Bárbara Palladino
nm0001745,1,Stellan Skarsgård
nm1400933,1,Damian O'Hare
nm0303729,1,Jimmy Gambina
nm0250905,1,Joseph Egger
nm0000023,2,Judy Garland
nm0925369,1,Richard White
nm0010944,1,Edie Adams
nm0115558,1,Nigel Bruce
nm0289080,1,Jorja Fox
nm3745391,1,Park Myeong-hoon
nm0832104,2,Philip Stone
nm0045324,2,John Bach
nm0370144,3,Jack Hawkins
nm4130813,1,Robert Maaser
nm0394126,1,Bruce Hopkins
nm2130108,1,Bob Persichetti
nm0525793,1,Folco Lulli
nm0000040,14,Stanley Kubrick
nm9362777,1,Riya May Atwood
nm0001486,2,Sidney Lumet
nm0521781,1,Jonathan Loughran
nm0390516,1,Hope Holiday
nm0484829,1,Jessie Royce Landis
nm0620964,1,Isabelle Nanty
nm11319515,1,Mohamad Akkar
nm0605080,1,Trevor Morgan
nm0000024,2,John Gielgud
nm0500216,1,George Leigh
nm0583395,1,Torben Meyer
nm4410046,1,Yoshio Matsuoka
nm0031837,1,Yoshirô Aoki
nm0605270,1,Masayuki Mori
nm0860292,1,Jim Thompson
nm2999980,1,Joanne Gordon
nm0001537,1,Ray Milland
nm0204030,1,Will Davies
nm0121972,1,Gedeon Burkhard
nm0802563,1,Robert Siodmak
nm0177642,1,Philip Coolidge
nm1133320,1,Rina Takagi
nm1046521,1,Lars Ranthe
nm0714943,1,Christian Redl
nm0918571,1,Andrew Weir
nm0158856,1,Choi Min-sik
nm1129884,1,Leandro Firmino
nm0408488,1,Agenore Incrocci
nm0000467,1,Don Johnson
nm9419368,1,Gabriel Akuwudike
nm1600560,1,Gus Lewis
nm0669868,1,Chris Pedersen
nm0001463,1,Janet Leigh
nm0000489,2,Christopher Lee
nm1669979,1,Halit Ergenç
nm0766225,1,Kei Satô
nm0541766,1,Miles Mander
nm0064235,1,Robert Beatty
nm0002253,2,John Carroll Lynch
nm0001993,1,Vincent Cassel
nm0566013,1,Marc McClure
nm0000759,2,Paul Thomas Anderson
nm0502813,1,Marco Leonardi
nm0139714,1,Harry Carr
nm0002503,1,Harry Carey
nm0415488,1,Sam Jaffe
nm0007408,1,Marlene Aames
nm7934649,1,Lijo Mol Jose
nm0192958,1,Finlay Currie
nm0362896,1,Corinna Harfouch
nm0302740,1,Frank Gallegos
nm0751577,2,Anthony Russo
nm0129464,1,David Calder
nm0700628,1,Javanart Punynchoti
nm0646874,1,Jason Oliver Lipsett
nm3221779,1,Bugs Bhargava Krishna
nm0000586,1,Jada Pinkett Smith
nm0661097,1,Fernando Pardo
nm0563689,1,Alister Mazzotti
nm0001735,3,Talia Shire
nm0001291,1,Rupert Graves
nm0137230,1,Len Cariou
nm0063502,1,Scott Beach
nm1520974,1,Michael Bird
nm0002009,1,Arthur C. Clarke
nm1988111,1,Casey Wilson
nm0437708,1,Rolf Kanies
nm0147168,1,Martin Cavina
nm0913822,2,Ken Watanabe
nm0075015,1,Eric Bergren
nm0000026,1,Cary Grant
nm0896510,1,Susan Vidler
nm0781465,1,Vilaiwan Seeboonreaung
nm0001844,1,Frank Whaley
nm0443569,1,Yuki Kazamatsuri
nm0063027,1,Terence Bayler
nm0252678,1,Fusia El Kader
nm0761866,1,Tiny Sandford
nm0030446,1,Jack Ano
nm0229933,1,Robert Dobson
nm0941777,1,Sam Worthington
nm0830479,1,Colin Stinton
nm2794962,1,Hailee Steinfeld
nm1024390,1,Javier Godino
nm0001209,1,William Fichtner
nm0857167,1,Guy Thauvette
nm0189663,1,Timothy Crowe
nm0330983,1,Demetri Goritsas
nm4724061,1,Nafise Ghodrati
nm1033900,1,Jack Adams
nm2888524,1,Darrell Britt-Gibson
nm0091178,1,Olly Boeheim
nm0012524,1,Frank Adu
nm2359285,1,Craig Henningsen
nm0000221,1,Charlie Sheen
nm4576371,1,Sunita Mani
nm10928014,1,Mandy Mao
nm0711633,1,Gamil Ratib
nm0598971,1,Yves Montand
nm1818216,1,Payman Maadi
nm1405242,1,Blair Slater
nm0871695,1,Mary Treen
nm0592605,1,Zahra Mirzai
nm0528546,1,Rob Lynds
nm0643997,1,Fritz Odemar
nm1881661,1,Yoo Yeon-Seok
nm0501872,1,Melchior Lengyel
