id,name
nm0148437,Vincenzo Cerami
nm2439111,Dreama Walker
nm0276074,Emma Field-Rayner
nm1646563,Sung-bo Shim
nm0803944,Lucy Skeaping
nm4336119,Nate Lang
nm0603446,Yolande Moreau
nm0001620,Slim Pickens
nm0335389,Erica Grant
nm0189726,Ed Crowley
nm0327273,Michel Gondry
nm2011893,Les Ballets Africains
nm0250218,Michael Edwards
nm0232375,Manuel Dondé
nm0021025,Sam Allen
nm0005042,Jason Isaacs
nm0001533,Meat Loaf
nm0000501,Ray Liotta
nm0015611,Ryûnosuke Akutagawa
nm0914246,Pierre Watkin
nm0353228,Jennifer Hagan
nm0439466,Olga Karlatos
nm0001538,Jonny Lee Miller
nm0000217,Martin Scorsese
nm0000353,Willem Dafoe
nm0231605,Fritz Dominique
nm0019142,Claudio Alfonsi
nm0619938,Tatsuya Nakadai
nm0585460,Frank Middlemass
nm0878354,Lurene Tuttle
nm0010185,Enrique Acosta
nm2874992,Rahul Kumar
nm0001452,Charles Laughton
nm5490799,Milo Gibson
nm0174581,Gino Conforti
nm1102177,Stéphane Roux
nm0813217,Solo
nm0428122,Gene Jones
nm0001602,Guy Pearce
nm0268306,Paul Farrell
nm3222518,Sachet Engineer
nm0005023,Djimon Hounsou
nm0835698,Gilchrist Stuart
nm0475823,Harry Kurnitz
nm0028963,Branko Andric
nm0002139,Judd Hirsch
nm0092267,Pierre Boileau
nm0002077,Dexter Fletcher
nm0630124,Ada Nicodemou
nm3513533,Stephanie Hsu
nm0287825,Gloria Foster
nm0000638,William Shatner
nm0331110,Pat Gorman
nm0674052,Ron Perkins
nm0643000,Simon Oakland
nm0084042,Ed Bishop
nm1600802,Julieta Zylberberg
nm1249471,Michel Gomes
nm0449197,Samia Kerbash
nm0182662,Ritchie Coster
nm6979973,Kiyoshi Yanagawa
nm0000448,Lance Henriksen
nm0606368,Aubrey Morris
nm0000336,James Coburn
nm0147049,Marc Cavell
nm0000560,Nick Nolte
nm0852438,Gwen Taylor
nm0406157,Hümeyra
nm0116465,Dylan Bruno
nm0051618,Benjie Bancroft
nm0416551,Hawthorne James
nm0045937,Michael Badalucco
nm0001012,Claudia Cardinale
nm0005377,Sam Rockwell
nm0361697,Setsuko Hara
nm2946106,Jim Gallien
nm0411770,Yûnosuke Itô
nm0793618,Masahiko Shimazu
nm0582418,Laurie Metcalf
nm0300824,Kevin Gage
nm0043923,Jean Aymé
nm6210355,Yanis Yakobsons
nm0037161,Harry Arras
nm0357696,Leslie Hamilton Gearren
nm0151452,Raymond Chandler
nm0103249,Harry C. Bradley
nm1977856,Chin Han
nm0731927,Kimmy Robertson
nm0502959,Al Leong
nm0504832,Tracy Letts
nm0017674,Fred Aldrich
nm0352778,Bill Hader
nm0634300,Jonathan Nolan
nm0024693,Don Ames
nm1554735,Charly Hübner
nm0282027,Jack Fletcher
nm0913558,Machiko Washio
nm0297869,Kamatari Fujiwara
nm5121393,Andy Apollo
nm0217865,Joseph Delteil
nm1274545,Reynaldo Gallegos
nm0224634,I.A.L. Diamond
nm0502458,Carlos Leon
nm1035024,T.S. Alexander
nm0005222,Sam Mendes
nm2933542,Boyd Holbrook
nm0839915,Steve Susskind
nm1208167,Diane Kruger
nm3160078,Eduardo Sacheri
nm0000399,David Fincher
nm3637500,Claire Geare
nm0065373,Charles Becker
nm0167241,Henri-Georges Clouzot
nm0000111,Matthew Broderick
nm0000164,Anthony Hopkins
nm0532290,Jack MacGowran
nm0001410,Lawrence Kasdan
nm0494504,Anne Le Ny
nm0488953,Brie Larson
nm0003433,Carl Theodor Dreyer
nm0118164,Lothar G. Buchheim
nm0762557,Erskine Sanford
nm0353673,Paul Haggis
nm0793674,Masao Shimizu
nm1426333,Buzz Visconti
nm0001181,Jack Elam
nm4226710,Jae-Duk Han
nm0108683,Derrick Bridgeman
nm7616095,Ji-so Jung
nm0761498,Chris Sanders
nm0395600,Helen Horton
nm1147661,Marie Ardell
nm0005134,Jason Lee
nm0484736,Inga Landgré
nm0766499,Sakichi Sato
nm0935297,Robert Winley
nm0838655,Lisa Summerour
nm0400635,Hamish Hughes
nm0397102,Alan Howard
nm0000209,Tim Robbins
nm2121541,Evanna Lynch
nm8621199,Kyu-jung Lee
nm0909638,Fran Walsh
nm0542534,Herman J. Mankiewicz
nm1209966,Oscar Isaac
nm0694656,David Powledge
nm11722727,Kumaravel
nm0120309,Rodger Bumpass
nm0000128,Russell Crowe
nm0319739,Clarence Gilyard Jr.
nm0000673,Marisa Tomei
nm0350823,Jérôme Géronimi
nm3890871,John-Henry Butterworth
nm3254274,Manny Jacinto
nm0428216,Henry Jones
nm0576987,Fernando Meirelles
nm0940971,Morgan Woodward
nm0094135,Beulah Bondi
nm0588279,Dutch Miller
nm1408543,David Gyasi
nm11319562,Hampig Abraham
nm0017377,Rutanya Alda
nm0730168,Sam Robards
nm0426047,Reggie Johnson
nm3154303,Timothée Chalamet
nm0225191,George DiCenzo
nm1055187,Vivien Cardone
nm0502007,Angus Lennie
nm0044489,Candice Azzara
nm0732220,Michel Robin
nm1697773,Jon Key
nm0560593,Carl J. Matusovich
nm0459030,Rudolf Klein-Rogge
nm0309945,Maxim Gaudette
nm0668914,Donn Pearce
nm0702270,Marco Pérez
nm0280961,Georges Flamant
nm0753480,Daisuke Ryû
nm0715346,Carol Reed
nm3880181,Abbey Lee
nm0001589,Michael Palin
nm0000260,Joan Allen
nm0106423,George P. Breakston
nm0476040,Marcia Jean Kurtz
nm0017021,John Albright
nm0382263,Barton Heyman
nm1478007,Curtiss Cook
nm0000124,Jennifer Connelly
nm0619651,Ajay Naidu
nm0103797,Alice Braga
nm0152839,Tara Strong
nm1910255,Dylan Minnette
nm0000032,Charlton Heston
nm0075551,André Berley
nm0908753,Lew Wallace
nm3360706,Aaron Guzikowski
nm0173125,Miriam Colon
nm0222467,Nibhanani Devi
nm0921881,Gene Wesson
nm6946829,Shigeru Wakita
nm0004829,Spencer Treat Clark
nm1126978,Yô Ôizumi
nm0000994,Raymond Burr
nm0204639,George Davis
nm0812550,Alex Sol
nm0001523,Natascha McElhone
nm3053127,Troy Doherty
nm0004874,Vin Diesel
nm0424956,Diane Johnson
nm2814595,Robbie Sublett
nm0436639,Tsunehiko Kamijô
nm0001703,Maximilian Schell
nm0004744,Lawrence Bender
nm0523932,Ernst Lubitsch
nm1296981,Young-hwa Seo
nm5580208,Shirô Tamaki
nm0357864,Gay Hamilton
nm0000299,Michael Biehn
nm0899920,Leon Vitali
nm0520660,Viktors Lorencs
nm0384154,Craig Hill
nm0868219,Guillermo del Toro
nm0945253,Minosuke Yamada
nm0454120,Takuya Kimura
nm0071422,Benkt-Åke Benktsson
nm0507852,Vicki Lewis
nm0706937,Douglas Rain
nm0722279,Julian Rhind-Tutt
nm0725338,Ralf Richter
nm0929489,Tom Wilkinson
nm0580351,Stephen Merchant
nm0642378,James O'Rear
nm0000860,Paul Bartel
nm0005212,Ian McKellen
nm0191442,Brett Cullen
nm0830588,Elena Wohl
nm0939731,Greg Wood
nm0856012,John Terry
nm2492243,Kofi Siriboe
nm0490147,Nick Lathouris
nm0608311,Gastone Moschin
nm0443480,Beau Kayser
nm0353405,Jean Hagen
nm0114436,Phil Brown
nm0001707,Paul Schrader
nm0472756,Mara Krupp
nm3916460,Okieriete Onaodowan
nm0476334,Fikret Kuskan
nm0007154,Stephen Marcus
nm2460943,Brian Sacca
nm0000849,Javier Bardem
nm0001768,Rod Steiger
nm0157312,Fernando Chien
nm0562920,Virginia Mayo
nm0912001,Jack Warden
nm3588006,Bárbara Palladino
nm0001745,Stellan Skarsgård
nm1400933,Damian O'Hare
nm0303729,Jimmy Gambina
nm0250905,Joseph Egger
nm0000023,Judy Garland
nm0925369,Richard White
nm0010944,Edie Adams
nm0115558,Nigel Bruce
nm0289080,Jorja Fox
nm3745391,Park Myeong-hoon
nm0832104,Philip Stone
nm0045324,John Bach
nm0370144,Jack Hawkins
nm4130813,Robert Maaser
nm0394126,Bruce Hopkins
nm2130108,Bob Persichetti
nm0525793,Folco Lulli
nm0000040,Stanley Kubrick
nm9362777,Riya May Atwood
nm0001486,Sidney Lumet
nm0521781,Jonathan Loughran
nm0390516,Hope Holiday
nm0484829,Jessie Royce Landis
nm0620964,Isabelle Nanty
nm11319515,Mohamad Akkar
nm0605080,Trevor Morgan
nm0000024,John Gielgud
nm0500216,George Leigh
nm0583395,Torben Meyer
nm4410046,Yoshio Matsuoka
nm0031837,Yoshirô Aoki
nm0605270,Masayuki Mori
nm0860292,Jim Thompson
nm2999980,Joanne Gordon
nm0001537,Ray Milland
nm0204030,Will Davies
nm0121972,Gedeon Burkhard
nm0802563,Robert Siodmak
nm0177642,Philip Coolidge
nm1133320,Rina Takagi
nm1046521,Lars Ranthe
nm0714943,Christian Redl
nm0918571,Andrew Weir
nm0158856,Choi Min-sik
nm1129884,Leandro Firmino
nm0408488,Agenore Incrocci
nm0000467,Don Johnson
nm9419368,Gabriel Akuwudike
nm1600560,Gus Lewis
nm0669868,Chris Pedersen
nm0001463,Janet Leigh
nm0000489,Christopher Lee
nm1669979,Halit Ergenç
nm0766225,Kei Satô
nm0541766,Miles Mander
nm0064235,Robert Beatty
nm0002253,John Carroll Lynch
nm0001993,Vincent Cassel
nm0566013,Marc McClure
nm0000759,Paul Thomas Anderson
nm0502813,Marco Leonardi
nm0139714,Harry Carr
nm0002503,Harry Carey
nm0415488,Sam Jaffe
nm0007408,Marlene Aames
nm7934649,Lijo Mol Jose
nm0192958,Finlay Currie
nm0362896,Corinna Harfouch
nm0302740,Frank Gallegos
nm0751577,Anthony Russo
nm0129464,David Calder
nm0700628,Javanart Punynchoti
nm0646874,Jason Oliver Lipsett
nm3221779,Bugs Bhargava Krishna
nm0000586,Jada Pinkett Smith
nm0661097,Fernando Pardo
nm0563689,Alister Mazzotti
nm0001735,Talia Shire
nm0001291,Rupert Graves
nm0137230,Len Cariou
nm0063502,Scott Beach
nm1520974,Michael Bird
nm0002009,Arthur C. Clarke
nm1988111,Casey Wilson
nm0437708,Rolf Kanies
nm0147168,Martin Cavina
nm0913822,Ken Watanabe
nm0075015,Eric Bergren
nm0000026,Cary Grant
nm0896510,Susan Vidler
nm0781465,Vilaiwan Seeboonreaung
nm0001844,Frank Whaley
nm0443569,Yuki Kazamatsuri
nm0063027,Terence Bayler
nm0252678,Fusia El Kader
nm0761866,Tiny Sandford
nm0030446,Jack Ano
nm0229933,Robert Dobson
nm0941777,Sam Worthington
nm0830479,Colin Stinton
nm2794962,Hailee Steinfeld
nm1024390,Javier Godino
nm0001209,William Fichtner
nm0857167,Guy Thauvette
nm0189663,Timothy Crowe
nm0330983,Demetri Goritsas
nm4724061,Nafise Ghodrati
nm1033900,Jack Adams
nm2888524,Darrell Britt-Gibson
nm0091178,Olly Boeheim
nm0012524,Frank Adu
nm2359285,Craig Henningsen
nm0000221,Charlie Sheen
nm4576371,Sunita Mani
nm10928014,Mandy Mao
nm0711633,Gamil Ratib
nm0598971,Yves Montand
nm1818216,Payman Maadi
nm1405242,Blair Slater
nm0871695,Mary Treen
nm0592605,Zahra Mirzai
nm0528546,Rob Lynds
nm0643997,Fritz Odemar
nm1881661,Yoo Yeon-Seok
nm0501872,Melchior Lengyel
nm0196494,Gilbert Dacheux
nm0411436,Al Israel
nm0624623,David Neidorf
nm0443411,Tony Kaye
nm0086199,Betty Blair
nm0428618,L.Q. Jones
nm1599755,Clive Ashborn
nm0701512,Missi Pyle
nm0000480,Elias Koteas
nm0304346,Rama Gangopadhaya
nm0786022,Roshan Seth
nm0725983,John Ridley
nm1275186,Sam Comery
nm0141434,Marilù Carteny
nm0767002,Hayden Saunier
nm0001330,Sterling Hayden
nm0191717,Jill Culton
nm0443016,Charles Kay
nm1055413,Michael Fassbender
nm0034082,Gino Ardito
nm0001722,Rufus Sewell
nm8682290,Bala Hasan
nm0398446,Arthur Hoyt
nm0757129,Michele Sakara
nm0039625,Chuck Aspegren
nm0642724,Arthur O'Sullivan
nm0794967,Gary Shorelle
nm0018092,Siv Aleros
nm2401565,Thomas B. Duffy
nm1293644,Ivan Massagué
nm0254712,Aunjanue Ellis
nm0003817,Michael Clarke Duncan
nm0000198,Gary Oldman
nm0136999,Matt Carey
nm0644823,Hideo Oguni
nm0450961,Tony Kgoroge
nm0002113,Sydney Greenstreet
nm0243842,Giustino Durano
nm0522503,Laura Lovelace
nm6783755,Michelle Christine White
nm0447349,Paul Kemp
nm0356251,Charles Hallahan
nm1384126,Nicholas Bird
nm0103362,Paul Bradley
nm0001173,Aaron Eckhart
nm0001428,Klaus Kinski
nm0604656,Frank Morgan
nm1261460,Shankar Sachdev
nm0535979,Dante Maggio
nm0000379,Kirsten Dunst
nm0002768,Blanche Friderici
nm4880670,Krysty Wilson-Cairns
nm0556985,Tom Mason
nm0001826,M. Emmet Walsh
nm0752571,Helen Ryan
nm0767644,John Savident
nm0497656,Kay Lee
nm0725897,Stanley Ridges
nm0226813,Garret Dillahunt
nm0804705,Maria Skorobogatov
nm3294574,Anthony Tambakis
nm0564525,Frankie McCafferty
nm0604948,Peter Morgan
nm0494069,Maïwenn
nm0927706,Biff Wiff
nm0752211,Sif Ruud
nm0254424,Dick Elliott
nm0495476,Raffaella Lebboroni
nm0879239,Margaret Tyzack
nm1714016,Spencer Fox
nm0875477,Keiko Tsushima
nm0858977,Jameson Thomas
nm4841645,Hussein Sami
nm0201373,Jennifer Darling
nm0000732,Danny Aiello
nm0571901,Mira McKinney
nm0000407,Vivica A. Fox
nm0001353,Walter Hill
nm1111054,Masaki Terasoma
nm0002141,Celeste Holm
nm0023823,Toshiyuki Amagasa
nm0728812,Thelma Ritter
nm0751946,Ann Rutherford
nm0674742,Jacques Perrin
nm0396139,Mohammad-Hasan Hosseinian
nm0034305,Lee Arenberg
nm0239958,Rick Ducommun
nm0710658,Alexandra Rapaport
nm0454247,Jullan Kindahl
nm0820538,Ralph St. George
nm0386944,Adolf Hitler
nm0518880,Avon Long
nm0605398,Franco Moruzzi
nm0000931,Elizabeth Berridge
nm0372742,Jean Heather
nm0769116,Claudio Scarchilli
nm0000686,Christopher Walken
nm0336802,Marc Aden Gray
nm2082813,Zach Lewis
nm0596335,Dariush Mokhtari
nm5164640,Søren Rønholt
nm0002002,Shin'ichi Chiba
nm0120483,Edward Bunker
nm0000061,Tyrone Power
nm0542957,Scott Mann
nm0108362,Kevin Breznahan
nm0411146,Kenjirô Ishiyama
nm0382730,Howard Hickman
nm0188598,Peter Crombie
nm0710019,Jerome Ranft
nm0834640,Oliver Stritzel
nm1542369,Jack Dempster
nm0001030,John Cazale
nm0001695,George Sanders
nm0011625,Dawn Addams
nm0006452,Stanley Kramer
nm1276956,Kavita Patil
nm0703033,Anthony Quayle
nm0076282,Joseph Bernard
nm0757912,Dunia Saldívar
nm0539537,Keram Malicki-Sánchez
nm0099541,Pierre Boulle
nm0000350,Beverly D'Angelo
nm0591941,Lina Mira
nm0000995,Ellen Burstyn
nm0640307,Donald O'Connor
nm0350453,Jake Gyllenhaal
nm0565092,Cormac McCarthy
nm0001232,Milos Forman
nm0613565,Zen Murase
nm0722661,Ralph Riach
nm0000158,Tom Hanks
nm0491259,Mélanie Laurent
nm0221103,Marie-Laure Descoureaux
nm0201700,Tony Darrow
nm0450116,Brian Kerwin
nm0000703,BD Wong
nm0795953,Ronald Shusett
nm0409183,Neil Innes
nm0201075,Janis Dardaris
nm0949350,Burt Young
nm0012376,Frank Adonis
nm0360796,Gale Hansen
nm0000984,Avery Brooks
nm0565883,Belinda McClory
nm8904193,Manikandan K.
nm0002128,Tess Harper
